                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.056,                 1.3913,                 1.6538,                 0.9731,                0.98711,                0.99364,                0.79077,                0.84826,                0.93345,                 1.6306,             5.8105e-05,             5.8105e-05,             5.8105e-05
